X,Y,label,sample_weight
143.00720445380549,-32.56526887948335,0,0.5
143.60616889867887,-29.25146040364421,0,0.5
141.56037860341908,-33.21850731066297,0,0.5
146.57109650300066,-33.60719196443964,0,0.5
148.27712641017013,-29.11125617465784,0,0.5
152.09749795050755,-30.366564860411067,0,0.5
151.14997466274573,-29.36710817699459,0,0.5
149.8512064407443,-34.63676091590508,0,0.5
149.47102266463045,-33.746224625732275,0,0.5
153.3000288843996,-28.880328888264003,0,0.5
145.94048816151872,-31.775567265548347,0,0.5
148.23181998730806,-33.565636622585615,0,0.5
146.7551911148801,-33.78945763177911,0,0.5
145.09579265446783,-34.361729608675006,0,0.5
147.65812228813175,-34.78059170491273,0,0.5
143.8601837018116,-32.32049673881362,0,0.5
151.4635985197646,-32.553878834497596,0,0.5
151.78247669245732,-32.44185433765849,0,0.5
141.60303086751418,-30.392482872377258,0,0.5
147.31636397173588,-32.10193890201481,0,0.5
151.9291278785841,-30.2640094601028,0,0.5
145.67548513783288,-34.90172276664555,0,0.5
150.2199002733221,-34.92255878627563,0,0.5
144.70618934746165,-34.86919052149068,0,0.5
151.668811672463,-32.307173292904864,0,0.5
146.98708682456638,-34.743101511469895,0,0.5
141.26559017745532,-30.771634782035655,0,0.5
142.79035494192624,-33.62716086026979,0,0.5
148.16028532662065,-32.267852910022874,0,0.5
142.01282862781986,-33.924083215830144,0,0.5
149.22168637911778,-35.71822667145265,0,0.5
146.14331446889935,-32.968731629934716,0,0.5
148.1924978244789,-31.54396647250036,0,0.5
146.97828151965027,-34.22629387650115,0,0.5
148.59642697790613,-29.968264810242307,0,0.5
152.38326633245998,-28.61627606543013,0,0.5
144.35152682781415,-35.66719396227713,0,0.5
146.11733909528445,-31.005032774686317,0,0.5
144.50261139051892,-33.42366597386903,0,0.5
146.37636974306585,-30.184337315913766,0,0.5
148.6214468044981,-32.78771803318723,0,0.5
148.70631211180867,-35.83005603335626,0,0.5
146.16595696097195,-33.09398001875896,0,0.5
148.0233030058632,-33.38343755190814,0,0.5
149.77857272621858,-34.19684364120865,0,0.5
144.27602402631538,-31.91654887027468,0,0.5
141.28136330309871,-30.85090222742969,0,0.5
150.22164874996105,-32.82866858645929,0,0.5
152.77779290847366,-30.195565443210015,0,0.5
149.20139785084888,-35.8143620097793,0,0.5
144.46685670931586,-30.951243663179557,0,0.5
148.43432984987592,-34.573548702500474,0,0.5
151.2695261754931,-32.35457460568836,0,0.5
150.45651766854033,-30.123892881779497,0,0.5
149.93984976624722,-30.112139500304668,0,0.5
147.54542891928153,-34.76421355940885,0,0.5
150.942058006284,-30.102950498068065,0,0.5
144.902614585109,-29.145191609803398,0,0.5
146.2990230828175,-30.82514353686173,0,0.5
149.8931009064354,-35.50011387230521,0,0.5
142.2404844491855,-32.17563053555078,0,0.5
146.43272681456563,-30.136739613783877,0,0.5
152.65353073451973,-30.79311509523935,0,0.5
144.51948432157226,-30.30106752769796,0,0.5
150.04913672721622,-29.488957306724828,0,0.5
147.1809812988838,-32.70433954882488,0,0.5
141.02726536412356,-29.78940540301606,0,0.5
148.95511572588296,-30.438921192687886,0,0.5
150.66240185777556,-29.785873337635547,0,0.5
146.6199834649405,-32.97442710015487,0,0.5
151.29281606294202,-32.900529381454504,0,0.5
148.55819872384023,-34.48943219879455,0,0.5
152.84197924805505,-29.543161629083812,0,0.5
149.9378861759733,-29.70537460103518,0,0.5
146.03614874685957,-31.59454228905952,0,0.5
142.54251469665567,-30.315155700936085,0,0.5
145.33669674022838,-33.01094420232783,0,0.5
141.86150492952677,-32.04439310047027,0,0.5
152.30173919846487,-28.917741274669076,0,0.5
144.3331284083198,-34.649773217928896,0,0.5
142.96366481730573,-32.722369662252625,0,0.5
152.68634057119698,-30.87979213024543,0,0.5
144.53044435744596,-34.72629137529724,0,0.5
146.36942871816018,-29.512420201842627,0,0.5
145.71434881755508,-30.302195554750334,0,0.5
148.20059157945997,-30.74731907560812,0,0.5
143.3139603262965,-33.40135359279864,0,0.5
148.07713371183232,-35.58684442273424,0,0.5
147.96569163822394,-34.18730653451759,0,0.5
146.89288645849436,-35.79598154313858,0,0.5
148.81128765746934,-36.49549937176038,0,0.5
150.0124999303864,-32.33884780281086,0,0.5
141.79363469995792,-31.570213772541734,0,0.5
144.79072423093993,-32.0809519519718,0,0.5
150.35582917826574,-34.55859696221026,0,0.5
144.91795093762312,-34.42208438683996,0,0.5
147.30010386716958,-33.46642110529667,0,0.5
149.86462348604442,-36.354943761894766,0,0.5
141.21629896737167,-30.580320858698663,0,0.5
146.73464473167988,-31.170808650586324,0,0.5
148.52882743105036,-29.936869834595743,0,0.5
141.18715999758416,-34.08142250730741,0,0.5
144.62679704437383,-30.401077385468138,0,0.5
151.29137048372607,-31.00728027254954,0,0.5
145.8701614337553,-35.41465202269134,0,0.5
144.88403821650363,-33.36594739378254,0,0.5
152.88528528826967,-28.58492317884371,0,0.5
150.09407252970482,-31.667829510242022,0,0.5
148.81326899131318,-33.04539032991642,0,0.5
144.85672183129452,-33.874949547493216,0,0.5
141.1957079769807,-32.632088731953274,0,0.5
142.2727633532553,-31.5945885982688,0,0.5
143.72718127571773,-31.967827930895446,0,0.5
148.06774819221286,-34.224781304967,0,0.5
148.97269572180397,-29.490354884495225,0,0.5
151.31568776000947,-30.886660955262236,0,0.5
151.8477819796637,-29.875949247766826,0,0.5
149.11712900590592,-33.709621833272315,0,0.5
152.91782400318127,-28.68563012230136,0,0.5
147.7986066108174,-31.521918868476458,0,0.5
147.6574321878824,-29.363896149917792,0,0.5
143.95464903725141,-34.4066662751951,0,0.5
142.71056313650854,-31.437227519595414,0,0.5
146.66514966524844,-31.69213771958076,0,0.5
145.6373388889478,-35.42552492053551,0,0.5
152.66837363178487,-31.259239882245307,0,0.5
151.67089632999668,-28.960491123415274,0,0.5
142.27975602219487,-31.77315847538994,0,0.5
152.29319852886684,-30.11771823650247,0,0.5
144.50487482104938,-33.45630039869622,0,0.5
142.5366681331336,-30.717035943415247,0,0.5
147.167478827941,-34.79806759932913,0,0.5
152.289243837045,-31.47926524830382,0,0.5
149.55150095961926,-36.6921439888277,0,0.5
149.8369911955323,-32.5821996492802,0,0.5
151.3942806869584,-29.47100626469165,0,0.5
152.26911457393513,-31.523195930170452,0,0.5
144.91864621747678,-32.750375493714174,0,0.5
146.3155049704065,-32.786207627729915,0,0.5
152.37579810373524,-31.05850075834364,0,0.5
151.59882633888708,-32.554687313825006,0,0.5
141.46045468136924,-33.135015104528335,0,0.5
145.39017512241654,-32.35602578319569,0,0.5
152.4827862242845,-30.255246881975612,0,0.5
142.78379684515903,-29.645949414048143,0,0.5
141.52678302058555,-29.970628348178735,0,0.5
143.4502512005287,-33.15963926030134,0,0.5
147.89653309951623,-33.87971690116603,0,0.5
142.11924110905602,-29.54863806724944,0,0.5
150.23141457493037,-35.68508981334791,0,0.5
141.12482845437086,-33.46832527868138,0,0.5
145.29959132280365,-30.820504173125503,0,0.5
142.85181901030387,-29.394621373899817,0,0.5
149.42707943439615,-30.346701677319025,0,0.5
148.98163184776826,-35.60472458924115,0,0.5
148.55893102262448,-33.41026233237097,0,0.5
142.67431278128313,-30.889949365794344,0,0.5
146.8633850847342,-33.221283581278655,0,0.5
142.31793440231732,-31.87658959934792,0,0.5
147.3700805375297,-33.230483688749004,0,0.5
148.59563165158818,-30.896108864562674,0,0.5
150.29078804897472,-35.60633418254269,0,0.5
146.97759297966732,-33.30770754615365,0,0.5
152.29834192162394,-30.261543466935642,0,0.5
143.54186444211172,-32.74587307418581,0,0.5
146.33132666439013,-31.806677459188236,0,0.5
142.34303088557326,-31.913383686154507,0,0.5
148.05902836200272,-30.437803058703953,0,0.5
152.16916090661059,-31.437870071634542,0,0.5
148.49817751004574,-36.13397684035028,0,0.5
146.8751374563052,-30.666437213735808,0,0.5
144.27860070732206,-29.987384202849803,0,0.5
144.56830697122535,-32.06565496747906,0,0.5
146.07412481853484,-33.27752171467606,0,0.5
148.44812709752236,-31.827423123451513,0,0.5
151.6708973703286,-29.86846067792272,0,0.5
143.3698671001868,-33.26131905787645,0,0.5
147.3776965207809,-35.36832712114628,0,0.5
148.83720401587772,-31.906899114705062,0,0.5
145.56713694173752,-29.76941428376565,0,0.5
151.31029107793444,-29.817042049207128,0,0.5
144.22812486432028,-35.55063594703153,0,0.5
141.41984700433403,-33.81504404873215,0,0.5
147.24541585152502,-33.8160891067098,0,0.5
148.0954202723251,-32.74432923875996,0,0.5
148.52973446160613,-29.801505200104977,0,0.5
146.45433363665205,-31.156492335816367,0,0.5
145.5426205014298,-30.611097597282562,0,0.5
141.8707603908613,-32.265316711949616,0,0.5
151.86044361332162,-31.52703810027262,0,0.5
145.8504848258245,-29.764571098761728,0,0.5
153.20682713192838,-28.493803354576194,0,0.5
147.72425733910245,-35.70393785409227,0,0.5
149.55699290341255,-37.33377420619281,0,0.5
148.69545732392427,-29.579226131681605,0,0.5
141.69085251829307,-31.871571710349425,0,0.5
149.21582793528358,-34.24254325150098,0,0.5
149.00776555082172,-32.890709072088036,0,0.5
146.42109345083725,-34.43852881775516,0,0.5
149.75687432969164,-30.636199107073715,0,0.5
141.5270761605286,-30.843054922719503,0,0.5
143.7660518114343,-32.71341461038297,0,0.5
144.0288920224925,-30.605523125747798,0,0.5
151.16742168793985,-33.641937923147616,0,0.5
143.86952281984475,-30.59048607285567,0,0.5
146.22613441091386,-29.280944790579937,0,0.5
146.8237735290567,-30.755227337155816,0,0.5
143.25227756323116,-30.489524545004393,0,0.5
146.2494997088,-35.23542783107754,0,0.5
149.28893831579495,-30.38094955338515,0,0.5
151.6640763895496,-30.728062033615892,0,0.5
149.19765878549848,-33.31886976537016,0,0.5
147.01344901645692,-31.698344977559422,0,0.5
144.5062083856961,-31.96601753256023,0,0.5
149.72871228976248,-33.91534504615123,0,0.5
148.26913573664902,-30.006928630945627,0,0.5
146.356549090875,-31.85615028895315,0,0.5
145.76905480425543,-29.100585758304597,0,0.5
152.6374949315575,-31.256569479748944,0,0.5
148.04784004688798,-32.04145095803552,0,0.5
147.54064888101442,-35.0989374751517,0,0.5
146.21100931809374,-32.07077090501495,0,0.5
149.6321351705086,-36.97212450351337,0,0.5
143.67365426418448,-34.78094550692645,0,0.5
149.58779549290287,-31.13228255133063,0,0.5
142.6302763903191,-31.62235293628828,0,0.5
149.15698269211907,-33.05702181082813,0,0.5
141.1794131031963,-30.614856015215747,0,0.5
