X,Y,label,sample_weight
143.2593053813661,-31.840876696411666,0,0.5
143.56260211826518,-32.496222507946236,0,0.5
141.21159417491816,-30.10127075497397,0,0.5
149.2827474858418,-36.03741472888218,0,0.5
150.90407131975,-30.788915920990405,0,0.5
141.1402747720558,-31.43792870689349,0,0.5
149.5941631669155,-34.80378573626595,0,0.5
145.43048595775178,-29.53003832064532,0,0.5
151.21294059235842,-30.596345442111808,0,0.5
147.06814133640827,-31.801332606429664,0,0.5
149.7829538006062,-33.5189813874975,0,0.5
142.32356272120282,-33.1982928845859,0,0.5
144.7233896527688,-33.76943277365148,0,0.5
142.08538632882684,-32.450740470682234,0,0.5
151.44694460510092,-33.26037337266698,0,0.5
148.69758786186657,-32.75050162071926,0,0.5
146.71693567582489,-32.31088858436723,0,0.5
148.6124811919152,-36.771478280897504,0,0.5
148.82700724425484,-33.66010020694217,0,0.5
151.41716520716574,-29.38984509965571,0,0.5
142.43341041280223,-31.73867552639968,0,0.5
146.52895758489583,-34.485532404573775,0,0.5
151.681421489998,-30.688487678239305,0,0.5
148.8192888568691,-34.407346018813804,0,0.5
151.6162481939797,-30.922702658251474,0,0.5
142.25750673663308,-29.59486041786763,0,0.5
148.51920866593235,-33.33706769878194,0,0.5
145.31631979743167,-34.22362196044429,0,0.5
146.0907143809635,-34.20656577188813,0,0.5
145.3881536467481,-33.803795004018426,0,0.5
149.09772895961666,-35.955266972547065,0,0.5
144.24076666920186,-33.24934765662968,0,0.5
146.51017228883018,-30.197186842020308,0,0.5
144.82624991399356,-30.507268863570758,0,0.5
145.55247442413713,-31.73708291764052,0,0.5
143.99284629619407,-34.0392722100248,0,0.5
148.4889713673142,-34.370172920994825,0,0.5
141.72573777445697,-31.793528385653207,0,0.5
146.4240088953893,-32.98558709610956,0,0.5
141.1734133895148,-31.635921676216263,0,0.5
144.57934974741738,-33.41071579082336,0,0.5
143.3291385485162,-34.00218198311106,0,0.5
151.53038088127386,-29.771801368729996,0,0.5
146.71068002817756,-34.049738730364275,0,0.5
148.48856529940775,-32.320662547175274,0,0.5
150.84278442572733,-30.3816036101419,0,0.5
148.05442987354323,-31.829870087153452,0,0.5
147.26389258636829,-34.46218009498439,0,0.5
143.33104905225127,-34.61103930142503,0,0.5
150.69148924848184,-34.7042497580857,0,0.5
150.08804945171804,-35.310162764403785,0,0.5
149.7995373562327,-31.26522993582959,0,0.5
144.02838202533184,-30.70162191302343,0,0.5
146.77220497530394,-33.38371951150879,0,0.5
145.8294712162197,-34.817803251157265,0,0.5
141.2196047024942,-33.09234751343096,0,0.5
145.66863264384375,-29.404364302624295,0,0.5
144.54319773903887,-29.445591476299988,0,0.5
145.57062125487047,-34.40648078159125,0,0.5
144.1784438910942,-34.54090916427584,0,0.5
150.3588084745385,-31.042313216306304,0,0.5
142.61774354470705,-33.57923801197627,0,0.5
148.8141961793758,-29.963622128720942,0,0.5
148.74552400051846,-34.832810559512666,0,0.5
149.20680021449172,-31.132624347239833,0,0.5
148.03901496723648,-35.464728360537215,0,0.5
142.54814419193053,-34.103243814110606,0,0.5
141.14396105792915,-31.14608888164061,0,0.5
145.09980451929496,-30.200782492930166,0,0.5
141.78200869423972,-30.241611709354196,0,0.5
141.6500437608706,-30.090462772707948,0,0.5
144.83586619488486,-34.33416354948752,0,0.5
145.42409539834438,-29.7776790686615,0,0.5
146.6013110775044,-35.51176718985268,0,0.5
149.4755094810569,-33.901453250416026,0,0.5
150.3408461254507,-33.67351372022921,0,0.5
150.155715486538,-34.18110094876089,0,0.5
148.3887958874372,-30.004932107145386,0,0.5
151.85811717815056,-30.390625491731296,0,0.5
152.61735675367493,-30.48882385363752,0,0.5
148.00407097930193,-35.84939102004716,0,0.5
149.36573474605245,-33.838497913952764,0,0.5
144.10841099069708,-32.99166242691069,0,0.5
147.27467694297977,-30.910454592865698,0,0.5
146.83686322564145,-29.761961474201964,0,0.5
143.09905662190866,-31.12177397606181,0,0.5
146.89997070981383,-29.40337046292571,0,0.5
148.29389481991524,-34.10217529182449,0,0.5
146.3252051316116,-34.36971718037389,0,0.5
144.4749625004512,-32.94891848539187,0,0.5
146.91105406881115,-32.3347109418146,0,0.5
144.7959327470343,-29.328668303975874,0,0.5
149.675954061351,-35.56949768396879,0,0.5
145.03432851826793,-32.523192247522026,0,0.5
145.00039920246155,-31.64352094797681,0,0.5
150.57760313027586,-28.769228752502798,0,0.5
150.9408459136397,-30.659627872352143,0,0.5
144.84827643464678,-35.490080810241416,0,0.5
145.95410322011844,-30.00758889930468,0,0.5
148.243098650884,-35.2393229047542,0,0.5
141.32185000544632,-31.99541514632931,0,0.5
142.51024111442712,-29.489913276187607,0,0.5
143.94040441293438,-32.526871096085365,0,0.5
150.3896769934383,-33.406002707764344,0,0.5
146.2985721853341,-29.00814335140428,0,0.5
142.22686262722942,-29.221966380984234,0,0.5
146.56468328685153,-32.81224131146137,0,0.5
144.39670057735236,-31.371886487186337,0,0.5
149.163497544269,-33.38288360462477,0,0.5
150.05977535604413,-33.29223755059119,0,0.5
150.7125028927972,-31.66514876099982,0,0.5
143.97547933429712,-35.37188231119786,0,0.5
150.49154688551727,-30.962884039376917,0,0.5
141.12535926947967,-33.498865989386566,0,0.5
144.48364254187723,-34.112740114435546,0,0.5
144.17984984077648,-34.89109187273374,0,0.5
144.30169906217444,-34.33499183903634,0,0.5
141.40523121864686,-33.28226574976181,0,0.5
141.68129936427766,-29.775918790667703,0,0.5
153.31117716652588,-28.334519458632485,0,0.5
145.55450596544335,-31.553871961010277,0,0.5
146.65380956485703,-34.060435605123125,0,0.5
146.59156539779812,-35.42186565881751,0,0.5
146.557858506472,-35.09407874894368,0,0.5
151.78448657816065,-31.363320745352894,0,0.5
153.3482702685108,-28.355134594927502,0,0.5
141.67766886916903,-30.060467986430893,0,0.5
141.65293186430992,-30.13106759970571,0,0.5
147.8340759468728,-31.29076359752631,0,0.5
148.99143922063575,-30.790543399917855,0,0.5
144.48259280732142,-29.32568547328082,0,0.5
149.5745566823457,-32.73588271031148,0,0.5
150.0369908542235,-31.83140175660504,0,0.5
151.10168110884226,-31.52307277821419,0,0.5
145.27086716550025,-32.412888661526154,0,0.5
149.81872017807146,-35.770151213806265,0,0.5
152.1363693288559,-29.39255432802924,0,0.5
150.5877540714781,-33.35667992369986,0,0.5
151.35737481207084,-32.18950780229109,0,0.5
148.491430109236,-30.60216955180816,0,0.5
143.99506654795846,-31.49590104688676,0,0.5
145.26124504447333,-29.929944361925873,0,0.5
149.236927338542,-33.25612989204659,0,0.5
144.96352952184785,-29.139888138643354,0,0.5
148.2400922079143,-35.529781947139156,0,0.5
142.0761757171422,-32.37636142555151,0,0.5
148.67343069161882,-33.15254811233767,0,0.5
147.64800346173328,-29.213250812665144,0,0.5
145.78998814682578,-32.01248367236095,0,0.5
148.33845543721557,-34.009723345593024,0,0.5
148.79862975809786,-31.313134052566944,0,0.5
152.14855171285512,-29.81993608628636,0,0.5
149.3377751540675,-31.97456997870565,0,0.5
143.32855084873393,-30.077546633589467,0,0.5
144.01116814725904,-35.01409778584623,0,0.5
149.61883223197646,-30.520830779048293,0,0.5
149.87799201137304,-30.34684261062472,0,0.5
141.20033720918903,-29.413182336989216,0,0.5
148.45092410104462,-31.803430912372427,0,0.5
151.21552299287157,-30.635635824407736,0,0.5
147.54758411781359,-30.139797096549252,0,0.5
144.34649342231674,-31.245336516500277,0,0.5
148.77878116470316,-31.095804878793643,0,0.5
148.40705798806363,-36.389173601279495,0,0.5
150.47581764242128,-34.627353113701346,0,0.5
146.5239593650612,-34.57329754062011,0,0.5
151.51885190445932,-31.955206604494542,0,0.5
148.5359297927049,-29.147510982102595,0,0.5
141.15758073141006,-30.95181663886157,0,0.5
152.54176907761172,-31.70859587115478,0,0.5
142.8938640314405,-31.80381080598205,0,0.5
145.79442950863546,-31.689876188547856,0,0.5
148.83017784532984,-35.71140992182933,0,0.5
148.85500695110957,-36.87364531159176,0,0.5
151.58889309132215,-29.414690854395992,0,0.5
148.4130222664848,-35.41673557596793,0,0.5
148.88913748851613,-33.08123943674969,0,0.5
148.0787384852298,-34.85151398811905,0,0.5
144.86822542103815,-33.74542639856311,0,0.5
150.35696550882594,-35.28501039752385,0,0.5
148.48184946741637,-34.62716948760144,0,0.5
145.37286112068128,-33.02574956387385,0,0.5
149.52737565711058,-36.83912155581175,0,0.5
148.29003189802984,-33.50136948747268,0,0.5
144.40359817792037,-31.27705587136703,0,0.5
148.43371365585097,-35.25814506154317,0,0.5
151.31649862842036,-30.049772428534613,0,0.5
143.25854382000747,-31.578023145675463,0,0.5
150.24222735938116,-28.9700551603815,0,0.5
142.46943639674933,-31.311340905198108,0,0.5
148.784137276636,-35.52619414681156,0,0.5
148.07474339253855,-34.22617342296587,0,0.5
143.02543153128474,-30.086303216004044,0,0.5
143.0893074443178,-30.741879376919734,0,0.5
152.84662060485374,-28.41167872533221,0,0.5
142.43279739218838,-29.01785945798244,0,0.5
145.51908279067752,-34.24097687482192,0,0.5
142.74658141165963,-30.7068235652664,0,0.5
142.65782114369455,-30.889048694231953,0,0.5
151.07690322182674,-32.54253743768233,0,0.5
150.57563206037315,-28.739063597857047,0,0.5
148.89458875706336,-30.380099257658642,0,0.5
148.8994559084882,-31.527500981264023,0,0.5
148.4392777216888,-36.48155368659702,0,0.5
147.62561523591285,-29.106885969312216,0,0.5
144.97147831044177,-33.16787141941465,0,0.5
143.16508168433435,-29.749933819185035,0,0.5
149.02589016411758,-31.405855477436663,0,0.5
146.22945807190095,-32.7842930839038,0,0.5
148.43476232165187,-36.36655064008103,0,0.5
150.3612642890885,-33.9084731444406,0,0.5
147.54565404579574,-32.35804080270024,0,0.5
143.0277244286118,-34.604628084158776,0,0.5
149.82864463025575,-28.622665654556016,0,0.5
147.3405335133948,-29.13371237366037,0,0.5
147.7526462383036,-31.34199464372699,0,0.5
147.76233279299748,-34.94989520929211,0,0.5
146.46257461059344,-30.530302940059098,0,0.5
150.5073554130491,-33.090429197414636,0,0.5
153.32395514295055,-28.900185300054787,0,0.5
151.3453754800796,-29.828661495453645,0,0.5
143.26722603548043,-30.309384879205574,0,0.5
143.8295723899561,-30.519130641949616,0,0.5
144.61785061734722,-29.501470773465464,0,0.5
