X,Y,label,sample_weight
147.57069688553221,-34.91197662713069,0,0.5
141.94812326285654,-33.35774102572172,0,0.5
143.52604339900702,-32.3035299714433,0,0.5
150.21187652492208,-34.17710598844602,0,0.5
147.53117269277632,-35.3650299758627,0,0.5
150.62221650214047,-29.028141573245907,0,0.5
143.49825374351218,-31.607587776278713,0,0.5
148.5489864682975,-33.813354753592236,0,0.5
145.99940507982203,-32.26756648530253,0,0.5
152.49439039186956,-31.169715514179945,0,0.5
151.7028538963319,-32.491398700666046,0,0.5
146.8615947872967,-30.71401843762592,0,0.5
149.820167265659,-36.643387428864756,0,0.5
147.14057197883105,-32.208881298359216,0,0.5
142.868799187787,-30.085381881181306,0,0.5
141.42379604591952,-32.14451430842548,0,0.5
145.7293293831665,-32.08650210927393,0,0.5
142.13839969612025,-29.913745974881596,0,0.5
148.19417601965156,-35.95171899897682,0,0.5
150.26450840660794,-30.245818214627068,0,0.5
144.3217438833235,-29.443581821905653,0,0.5
142.03438656915293,-32.15236288448744,0,0.5
149.93624196292023,-36.017175986924045,0,0.5
145.92496615933368,-35.67512368352467,0,0.5
149.96819467605368,-33.34759426676803,0,0.5
149.13173085144604,-29.452789272222986,0,0.5
148.90009328880768,-31.865006366579834,0,0.5
146.27333020935168,-29.58967097667179,0,0.5
148.19285277935649,-30.40563804971019,0,0.5
145.47194102897618,-31.565041035323986,0,0.5
146.50275971193474,-30.527377851962903,0,0.5
144.46827793658068,-32.076271105607994,0,0.5
149.5132557412917,-30.680454799432006,0,0.5
151.22060584695294,-30.585746431424162,0,0.5
148.52105217869837,-32.665730038670524,0,0.5
150.75568799700224,-29.404822157688102,0,0.5
143.47044945298416,-31.740452764426458,0,0.5
143.59817505609698,-32.67307138763175,0,0.5
147.14218256005486,-31.129980704937854,0,0.5
142.46273483886202,-32.308280457586456,0,0.5
149.57623516736564,-29.053087019032102,0,0.5
142.83981017427146,-29.876656861411554,0,0.5
145.52398674443933,-35.74357934659084,0,0.5
146.50246667386884,-31.670079068124604,0,0.5
149.38119293532125,-34.359812884917744,0,0.5
144.20118218923656,-35.16102792304928,0,0.5
142.04324150652138,-30.089635412245087,0,0.5
141.81640874475204,-33.7877607342573,0,0.5
145.0352882567782,-29.166411484347204,0,0.5
146.91406607240933,-31.200994328826873,0,0.5
142.2208102120458,-33.0486950445809,0,0.5
145.29200585357054,-32.00208021774469,0,0.5
147.82613224254428,-31.956670579538148,0,0.5
150.61761159652738,-32.32992851374158,0,0.5
143.99462682625477,-29.595684666046115,0,0.5
150.9673869975286,-30.008270397986642,0,0.5
148.04956986828597,-35.601185445996364,0,0.5
142.60137193146642,-29.457208356338917,0,0.5
146.58158138829967,-35.60835117226093,0,0.5
149.2968339662132,-34.07476807039369,0,0.5
147.8749740955389,-30.501386505176118,0,0.5
141.015375772836,-29.469224699916758,0,0.5
144.516465678012,-32.274703871090445,0,0.5
146.11155859891568,-30.198827089442897,0,0.5
144.9149819124614,-34.33939578701363,0,0.5
145.4869415182818,-33.841276254334595,0,0.5
141.5859880547842,-32.015118651302515,0,0.5
152.03613206342195,-29.776954620667585,0,0.5
142.0848060110708,-30.42160529934879,0,0.5
146.7262826428401,-32.82075793300426,0,0.5
142.10527114204214,-31.26541030378894,0,0.5
144.78434258858738,-32.32484028391687,0,0.5
143.64429442336828,-29.903751067591113,0,0.5
150.6335611653418,-30.133590456822606,0,0.5
142.9138097631551,-31.60952120784674,0,0.5
150.444113966245,-34.610871686749796,0,0.5
148.00091775779964,-30.28625824169093,0,0.5
148.0240374116239,-33.78703664096364,0,0.5
142.63993214330182,-32.609058643763355,0,0.5
146.91435262291154,-32.48736196207794,0,0.5
151.13582997762245,-31.29048687454944,0,0.5
149.77112917885736,-28.801174845064224,0,0.5
142.0065978132195,-30.03117874410824,0,0.5
152.50721407258416,-28.361520383724283,0,0.5
150.5962505151569,-32.39981203986173,0,0.5
148.05024215858236,-35.57222922276805,0,0.5
141.62419428505288,-30.375962107574047,0,0.5
141.40693193319655,-29.143944933774286,0,0.5
147.23869700360595,-33.17744376312864,0,0.5
152.03511190628853,-28.962375787623294,0,0.5
148.7937149483884,-35.75377390630093,0,0.5
147.86487633932865,-29.35807385143216,0,0.5
142.93755813098483,-30.4530876042825,0,0.5
150.75006149515536,-32.54916588182267,0,0.5
150.68194096527128,-29.12405854049035,0,0.5
145.31724246562652,-33.922420005164554,0,0.5
143.89338827964315,-32.192008891446285,0,0.5
149.9875322001252,-29.023573123899467,0,0.5
